#id (do not edit)                ,enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,model_1,scale_1,max_scale_1,weight_modifier_1,caliber_length_modifier_1,model_2,scale_2,max_scale_2,weight_modifier_2,caliber_length_modifier_2,model_3,scale_3,max_scale_3,weight_modifier_3,caliber_length_modifier_3,model_4,scale_4,max_scale_4,weight_modifier_4,caliber_length_modifier_4,model_5,scale_5,max_scale_5,weight_modifier_5,caliber_length_modifier_5,#,#2,#3,#4,#5,#6,#7,#8,#9,#10
gun_9_x3_alt_russia,,229,gun_9_x3_alt,russia,,tsesarevich_gun_152_x3,1.4185,1.553,,0.704970039,agamemnon_gun_b_228_x3,1.458,1.544,,0.685871056,ussr_gun_406_x3,0.545,0.59,,1.834862385,ussr_gun_406_x3,0.545,0.59,,1.834862385,ussr_gun_406_x3,0.545,0.59,,1.834862385,,,,,,,,,,
gun_10_x2_alt_russia,,254,gun_10_x2_alt,russia,,tsesarevich_gun_305_x2,0.954,1.035,,1.048218029,agamemnon_gun_b_228_x2,1.548,1.624,,0.645994832,ussr_gun_406_x2,0.595,0.64,,1.680672269,ussr_gun_406_x2,0.595,0.64,,1.680672269,ussr_gun_406_x2,0.595,0.64,,1.680672269,,,,,,,,,,
gun_10_x3_alt_russia,,254,gun_10_x3_alt,russia,,tsesarevich_gun_305_x3,0.954,1.035,,1.048218029,agamemnon_gun_b_228_x3,1.548,1.624,,0.645994832,ussr_gun_406_x3,0.595,0.64,,1.680672269,ussr_gun_406_x3,0.595,0.64,,1.680672269,ussr_gun_406_x3,0.595,0.64,,1.680672269,,,,,,,,,,
gun_11_x2_alt_russia,,279,gun_11_x2_alt,russia,,tsesarevich_gun_305_x2,1.045,1.126,,0.956937799,dreadnought_gun_b_305_x2,1.135,1.205,,0.881057269,yamato_gun_b_460_x2,0.645,0.69,,1.550387597,spee_gun_280_x2_a,1.0035,1.0708,,0.996512207,spee_gun_280_x2_a,1.0035,1.0708,,0.996512207,,,,,,,,,,
gun_11_x3_alt_russia,,279,gun_11_x3_alt,russia,,tsesarevich_gun_305_x3,1.045,1.126,,0.956937799,dreadnought_gun_b_305_x3,1.135,1.205,,0.881057269,yamato_gun_b_460_x3,0.645,0.69,,1.550387597,spee_gun_280_x3_a,1.0035,1.0708,,0.996512207,spee_gun_280_x3_a,1.0035,1.0708,,0.996512207,,,,,,,,,,
gun_12_x2_alt_russia,,305,gun_12_x2_alt,russia,,tsesarevich_gun_305_x2,1.136,1.217,,0.88028169,dreadnought_gun_b_305_x2,1.21,1.28,,0.826446281,yamato_gun_b_460_x2,0.695,0.74,,1.438848921,spee_gun_280_x2_a,0.9908,1.0581,,1.009285426,spee_gun_280_x2_a,0.9908,1.0581,,1.009285426,,,,,,,,,,
gun_12_x3_alt_russia,,305,gun_12_x3_alt,russia,,tsesarevich_gun_305_x3,1.136,1.217,,0.88028169,dreadnought_gun_b_305_x3,1.21,1.28,,0.826446281,yamato_gun_b_460_x3,0.695,0.74,,1.438848921,spee_gun_280_x3_a,0.9908,1.0581,,1.009285426,spee_gun_280_x3_a,0.9908,1.0581,,1.009285426,,,,,,,,,,
gun_13_x2_alt_russia,,330,gun_13_x2_alt,russia,,tsesarevich_gun_305_x2,1.227,1.308,,0.814995925,dreadnought_gun_b_305_x2,1.285,1.355,,0.778210117,yamato_gun_460_x2,0.745,0.79,,1.342281879,spee_gun_280_x2_a,1.0681,1.1354,,0.936241925,spee_gun_280_x2_a,1.0681,1.1354,,0.936241925,,,,,,,,,,
gun_13_x3_alt_russia,,330,gun_13_x3_alt,russia,,tsesarevich_gun_305_x3,1.227,1.308,,0.814995925,dreadnought_gun_b_305_x3,1.285,1.355,,0.778210117,yamato_gun_460_x3,0.745,0.79,,1.342281879,spee_gun_280_x3_a,1.0681,1.1354,,0.936241925,spee_gun_280_x3_a,1.0681,1.1354,,0.936241925,,,,,,,,,,
gun_14_x2_alt_russia,,330,gun_14_x2_alt,russia,,tsesarevich_gun_305_x2,1.318,1.399,,0.758725341,dreadnought_gun_b_305_x2,1.36,1.43,,0.735294118,yamato_gun_460_x2,0.795,0.84,,1.257861635,ussr_gun_406_x2,0.795,0.84,,1.257861635,ussr_gun_406_x2,0.795,0.84,,1.257861635,,,,,,,,,,
gun_14_x3_alt_russia,,330,gun_14_x3_alt,russia,,tsesarevich_gun_305_x3,1.318,1.399,,0.758725341,dreadnought_gun_b_305_x3,1.36,1.43,,0.735294118,yamato_gun_460_x3,0.795,0.84,,1.257861635,ussr_gun_406_x3,0.795,0.84,,1.257861635,ussr_gun_406_x3,0.795,0.84,,1.257861635,,,,,,,,,,
gun_15_x2_alt_russia,,381,gun_15_x2_alt,russia,,tsesarevich_gun_305_x2,1.409,1.49,,0.709723208,dreadnought_gun_b_305_x2,1.435,1.505,,0.696864111,yamato_gun_460_x2,0.845,0.89,,1.183431953,ussr_gun_406_x2,0.845,0.89,,1.183431953,ussr_gun_406_x2,0.845,0.89,,1.183431953,,,,,,,,,,
gun_15_x3_alt_russia,,381,gun_15_x3_alt,russia,,tsesarevich_gun_305_x3,1.409,1.49,,0.709723208,dreadnought_gun_b_305_x3,1.435,1.505,,0.696864111,yamato_gun_460_x3,0.845,0.89,,1.183431953,ussr_gun_406_x3,0.845,0.89,,1.183431953,ussr_gun_406_x3,0.845,0.89,,1.183431953,,,,,,,,,,
gun_16_x2_alt_russia,,406,gun_16_x2_alt,russia,,tsesarevich_gun_305_x2,1.5,1.581,,0.666666667,dreadnought_gun_b_305_x2,1.51,1.58,,0.662251656,yamato_gun_460_x2,0.895,0.94,,1.117318436,ussr_gun_406_x2,0.895,0.94,,1.117318436,ussr_gun_406_x2,0.895,0.94,,1.117318436,,,,,,,,,,
gun_16_x3_alt_russia,,406,gun_16_x3_alt,russia,,tsesarevich_gun_305_x3,1.5,1.581,,0.666666667,dreadnought_gun_b_305_x3,1.51,1.58,,0.662251656,yamato_gun_460_x3,0.895,0.94,,1.117318436,ussr_gun_406_x3,0.895,0.94,,1.117318436,ussr_gun_406_x3,0.895,0.94,,1.117318436,,,,,,,,,,
gun_17_x2_alt_russia,,432,gun_17_x2_alt,russia,,dreadnought_gun_b_305_x2,1.585,1.655,,0.630914826,dreadnought_gun_b_305_x2,1.585,1.655,,0.630914826,yamato_gun_460_x2,0.945,0.99,,1.058201058,yamato_gun_b_460_x2,0.945,0.99,,1.058201058,ussr_gun_406_x2,0.945,0.99,,1.058201058,,,,,,,,,,
gun_17_x3_alt_russia,,432,gun_17_x3_alt,russia,,dreadnought_gun_b_305_x3,1.585,1.655,,0.630914826,dreadnought_gun_b_305_x3,1.585,1.655,,0.630914826,yamato_gun_460_x3,0.945,0.99,,1.058201058,yamato_gun_b_460_x3,0.945,0.99,,1.058201058,ussr_gun_406_x3,0.945,0.99,,1.058201058,,,,,,,,,,
gun_18_x2_alt_russia,,457,gun_18_x2_alt,russia,,dreadnought_gun_b_305_x2,1.66,1.73,,0.602409639,dreadnought_gun_b_305_x2,1.66,1.73,,0.602409639,yamato_gun_460_x2,0.995,1.04,,1.005025126,yamato_gun_b_460_x2,0.995,1.04,,1.005025126,ussr_gun_406_x2,0.995,1.04,,1.005025126,,,,,,,,,,
gun_18_x3_alt_russia,,457,gun_18_x3_alt,russia,,dreadnought_gun_b_305_x3,1.66,1.73,,0.602409639,dreadnought_gun_b_305_x3,1.66,1.73,,0.602409639,yamato_gun_460_x3,0.995,1.04,,1.005025126,yamato_gun_b_460_x3,0.995,1.04,,1.005025126,ussr_gun_406_x3,0.995,1.04,,1.005025126,,,,,,,,,,
gun_19_x2_alt_russia,,483,gun_19_x2_alt,russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_19_x3_alt_russia,,483,gun_19_x3_alt,russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_20_x2_alt_russia,,508,gun_20_x2_alt,russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_20_x3_alt_russia,,508,gun_20_x3_alt,russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,,,###,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x1_alt_austria,,51,gun_2_x1_alt,austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x2_alt_austria,,51,gun_2_x2_alt,austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x3_alt_austria,,51,gun_2_x3_alt,austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x4_alt_austria,,51,gun_2_x4_alt,austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x1_alt_austria,,76,gun_3_x1_alt,austria,,,,,,,,,,,,spee_gun_150_x1,0.732,0.858,,1.366120219,bismarck_gun_105_x1,0.732,0.858,,1.366120219,bismarck_gun_105_x1,0.732,0.858,,1.366120219,,,,,,,,,,
gun_3_x2_alt_austria,,76,gun_3_x2_alt,austria,,,,,,,,,,,,spee_gun_150_x2,0.732,0.858,,1.366120219,bismarck_gun_105_x2,0.732,0.858,,1.366120219,bismarck_gun_105_x2,0.732,0.858,,1.366120219,,,,,,,,,,
gun_3_x3_alt_austria,,76,gun_3_x3_alt,austria,,,,,,,,,,,,spee_gun_150_x3,0.732,0.858,,1.366120219,bismarck_gun_105_x3,0.732,0.858,,1.366120219,bismarck_gun_105_x3,0.732,0.858,,1.366120219,,,,,,,,,,
gun_3_x4_alt_austria,,76,gun_3_x4_alt,austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_4_x1_alt_austria,,102,gun_4_x1_alt,austria,,,,,,,vdt_gun_200_x1,0.7632,0.8632,,1.310272537,spee_gun_150_x1,0.868,0.994,,1.152073733,bismarck_gun_105_x1,0.868,0.994,,1.152073733,bismarck_gun_105_x1,0.868,0.994,,1.152073733,,,,,,,,,,
gun_4_x2_alt_austria,,102,gun_4_x2_alt,austria,,,,,,,vdt_gun_200_x2,0.7632,0.8632,,1.310272537,spee_gun_150_x2,0.868,0.994,,1.152073733,bismarck_gun_105_x2,0.868,0.994,,1.152073733,bismarck_gun_105_x2,0.868,0.994,,1.152073733,,,,,,,,,,
gun_4_x3_alt_austria,,102,gun_4_x3_alt,austria,,,,,,,,,,,,spee_gun_150_x3,0.868,0.994,,1.152073733,bismarck_gun_105_x3,0.868,0.994,,1.152073733,bismarck_gun_105_x3,0.868,0.994,,1.152073733,,,,,,,,,,
gun_5_x1_alt_austria,,127,gun_5_x1_alt,austria,,,,,,,vdt_gun_200_x1,0.8746,0.9746,,1.143379831,spee_gun_150_x1,1.004,1.13,,0.996015936,,,,,,,,,,,,,,,,,,,,
gun_5_x2_alt_austria,,127,gun_5_x2_alt,austria,,,,,,,vdt_gun_200_x2,0.8746,0.9746,,1.143379831,spee_gun_150_x2,1.004,1.13,,0.996015936,de_Ruyter_gun_150_x2,0.8005,0.935,,1.249219238,de_Ruyter_gun_150_x2,0.8005,0.935,,1.249219238,,,,,,,,,,
gun_5_x3_alt_austria,,127,gun_5_x3_alt,austria,,,,,,,,,,,,spee_gun_150_x3,1.004,1.13,,0.996015936,de_Ruyter_gun_150_x3,0.8005,0.935,,1.249219238,de_Ruyter_gun_150_x3,0.8005,0.935,,1.249219238,,,,,,,,,,
gun_6_x1_alt_austria,,151,gun_6_x1_alt,austria,,,,,,,vdt_gun_200_x1,0.986,1.086,,1.014198783,,,,,,,,,,,,,,,,,,,,,,,,,
gun_6_x2_alt_austria,,152,gun_6_x2_alt,austria,,friedrich_gun_228_x2,0.643,0.7212,,1.555209953,vdt_gun_200_x2,0.986,1.086,,1.014198783,bismarck_gun_b_150_x2,0.955,1.0895,,1.047120419,de_Ruyter_gun_150_x2,0.955,1.0895,,1.047120419,de_Ruyter_gun_150_x2,0.955,1.0895,,1.047120419,,,,,,,,,,
gun_6_x3_alt_austria,,152,gun_6_x3_alt,austria,,friedrich_gun_228_x3,0.643,0.7212,,1.555209953,,,,,,bismarck_gun_b_150_x3,0.955,1.0895,,1.047120419,de_Ruyter_gun_150_x3,0.955,1.0895,,1.047120419,de_Ruyter_gun_150_x3,0.955,1.0895,,1.047120419,,,,,,,,,,
gun_7_x2_alt_austria,,178,gun_7_x2_alt,austria,,friedrich_gun_228_x2,0.7312,0.8094,,1.36761488,vdt_gun_200_x2,1.0974,1.1974,,0.91124476,bismarck_gun_b_150_x2,1.1095,1.244,,0.901306895,de_Ruyter_gun_150_x2,1.1095,1.244,,0.901306895,de_Ruyter_gun_150_x2,1.1095,1.244,,0.901306895,,,,,,,,,,
gun_7_x3_alt_austria,,178,gun_7_x3_alt,austria,,friedrich_gun_228_x3,0.7312,0.8094,,1.36761488,,,,,,bismarck_gun_b_150_x3,1.1095,1.244,,0.901306895,de_Ruyter_gun_150_x3,1.1095,1.244,,0.901306895,de_Ruyter_gun_150_x3,1.1095,1.244,,0.901306895,,,,,,,,,,
gun_8_x2_alt_austria,,203,gun_8_x2_alt,austria,,friedrich_gun_228_x2,0.8194,0.8976,,1.220405175,vdt_gun_200_x2,1.2088,1.3088,,0.827266711,bismarck_gun_b_150_x2,1.264,1.3985,,0.791139241,de_Ruyter_gun_150_x2,1.264,1.3985,,0.791139241,de_Ruyter_gun_150_x2,1.264,1.3985,,0.791139241,,,,,,,,,,
gun_8_x3_alt_austria,,203,gun_8_x3_alt,austria,,friedrich_gun_228_x3,0.8194,0.8976,,1.220405175,,,,,,bismarck_gun_b_150_x3,1.264,1.3985,,0.791139241,de_Ruyter_gun_150_x3,1.264,1.3985,,0.791139241,de_Ruyter_gun_150_x3,1.264,1.3985,,0.791139241,,,,,,,,,,
gun_9_x2_alt_austria,,229,gun_9_x2_alt,austria,,friedrich_gun_228_x2,0.9076,0.9858,,1.101806963,dido_gun_cal200_x2,0.987,1.086,,1.013171226,vdt_gun_280_x2,0.8513,0.9304,,1.174674028,spee_gun_var_280_x2,0.7589,0.8262,,1.317696666,spee_gun_var_280_x2,0.7589,0.8262,,1.317696666,,,,,,,,,,
gun_9_x3_alt_austria,,229,gun_9_x3_alt,austria,,friedrich_gun_228_x3,0.9076,0.9858,,1.101806963,dido_gun_cal200_x3,0.987,1.086,,1.013171226,vdt_gun_280_x3,0.8513,0.9304,,1.174674028,spee_gun_var_280_x3,0.7589,0.8262,,1.317696666,spee_gun_var_280_x3,0.7589,0.8262,,1.317696666,,,,,,,,,,
gun_10_x2_alt_austria,,254,gun_10_x2_alt,austria,,brandenburg_gun_279_x2,0.979,1.06,,1.02145046,dido_gun_cal200_x2,1.096,1.195,,0.912408759,vdt_gun_280_x2,0.9404,1.0195,,1.063377286,spee_gun_var_280_x2,0.8362,0.9035,,1.195886152,spee_gun_var_280_x2,0.8362,0.9035,,1.195886152,,,,,,,,,,
gun_10_x3_alt_austria,,254,gun_10_x3_alt,austria,,brandenburg_gun_279_x3,0.979,1.06,,1.02145046,dido_gun_cal200_x3,1.096,1.195,,0.912408759,vdt_gun_280_x3,0.9404,1.0195,,1.063377286,spee_gun_var_280_x3,0.8362,0.9035,,1.195886152,spee_gun_var_280_x3,0.8362,0.9035,,1.195886152,,,,,,,,,,
gun_11_x2_alt_austria,,279,gun_11_x2_alt,austria,,brandenburg_gun_279_x2,1.07,1.151,,0.934579439,dido_gun_cal200_x2,1.205,1.304,,0.829875519,vdt_gun_280_x2,1.0295,1.1086,,0.971345313,spee_gun_var_280_x2,0.9135,0.9808,,1.09469075,spee_gun_var_280_x2,0.9135,0.9808,,1.09469075,,,,,,,,,,
gun_11_x3_alt_austria,,279,gun_11_x3_alt,austria,,brandenburg_gun_279_x3,1.07,1.151,,0.934579439,dido_gun_cal200_x3,1.205,1.304,,0.829875519,vdt_gun_280_x3,1.0295,1.1086,,0.971345313,spee_gun_var_280_x3,0.9135,0.9808,,1.09469075,spee_gun_var_280_x3,0.9135,0.9808,,1.09469075,,,,,,,,,,
gun_12_x2_alt_austria,,305,gun_12_x2_alt,austria,,brandenburg_gun_279_x2,1.161,1.242,,0.861326443,vdt_gun_280_x2,1.1186,1.1977,,0.893974611,vdt_gun_280_x2,1.1186,1.1977,,0.893974611,spee_gun_var_280_x2,0.9908,1.0581,,1.009285426,spee_gun_var_280_x2,0.9908,1.0581,,1.009285426,,,,,,,,,,
gun_12_x3_alt_austria,,305,gun_12_x3_alt,austria,,brandenburg_gun_279_x3,1.161,1.242,,0.861326443,vdt_gun_280_x3,1.1186,1.1977,,0.893974611,vdt_gun_280_x3,1.1186,1.1977,,0.893974611,spee_gun_var_280_x3,0.9908,1.0581,,1.009285426,spee_gun_var_280_x3,0.9908,1.0581,,1.009285426,,,,,,,,,,
gun_13_x2_alt_austria,,330,gun_13_x2_alt,austria,,friedrich_gun_305_x2,1.2161,1.2924,,0.822300798,vdt_gun_280_x2,1.2077,1.2868,,0.828020204,vdt_gun_280_x2,1.2077,1.2868,,0.828020204,spee_gun_var_280_x2,1.0681,1.1354,,0.936241925,spee_gun_var_280_x2,1.0681,1.1354,,0.936241925,,,,,,,,,,
gun_13_x3_alt_austria,,330,gun_13_x3_alt,austria,,friedrich_gun_305_x3,1.2161,1.2924,,0.822300798,vdt_gun_280_x3,1.2077,1.2868,,0.828020204,vdt_gun_280_x3,1.2077,1.2868,,0.828020204,spee_gun_var_280_x3,1.0681,1.1354,,0.936241925,spee_gun_var_280_x3,1.0681,1.1354,,0.936241925,,,,,,,,,,
gun_14_x2_alt_austria,,356,gun_14_x2_alt,austria,,friedrich_gun_305_x2,1.3024,1.3787,,0.767813268,vdt_gun_280_x2,1.2968,1.3759,,0.771128933,vdt_gun_280_x2,1.2968,1.3759,,0.771128933,spee_gun_var_280_x2,1.1454,1.2127,,0.873057447,spee_gun_var_280_x2,1.1454,1.2127,,0.873057447,,,,,,,,,,
gun_14_x3_alt_austria,,356,gun_14_x3_alt,austria,,friedrich_gun_305_x3,1.3024,1.3787,,0.767813268,vdt_gun_280_x3,1.2968,1.3759,,0.771128933,vdt_gun_280_x3,1.2968,1.3759,,0.771128933,spee_gun_var_280_x3,1.1454,1.2127,,0.873057447,spee_gun_var_280_x3,1.1454,1.2127,,0.873057447,,,,,,,,,,
gun_15_x2_alt_austria,,381,gun_15_x2_alt,austria,,friedrich_gun_305_x2,1.3887,1.465,,0.720097933,vdt_gun_280_x2,1.3859,1.465,,0.721552782,vdt_gun_280_x2,1.3859,1.465,,0.721552782,spee_gun_var_280_x2,1.2227,1.29,,0.817862108,spee_gun_var_280_x2,1.2227,1.29,,0.817862108,,,,,,,,,,
gun_15_x3_alt_austria,,381,gun_15_x3_alt,austria,,friedrich_gun_305_x3,1.3887,1.465,,0.720097933,vdt_gun_280_x3,1.3859,1.465,,0.721552782,vdt_gun_280_x3,1.3859,1.465,,0.721552782,spee_gun_var_280_x3,1.2227,1.29,,0.817862108,spee_gun_var_280_x3,1.2227,1.29,,0.817862108,,,,,,,,,,
gun_16_x2_alt_austria,,406,gun_16_x2_alt,austria,,friedrich_gun_305_x2,1.475,1.5513,,0.677966102,vdt_gun_280_x2,1.475,1.5541,,0.677966102,vdt_gun_280_x2,1.475,1.5541,,0.677966102,spee_gun_var_280_x2,1.3,1.3673,,0.769230769,spee_gun_var_280_x2,1.3,1.3673,,0.769230769,,,,,,,,,,
gun_16_x3_alt_austria,,406,gun_16_x3_alt,austria,,friedrich_gun_305_x3,1.475,1.5513,,0.677966102,vdt_gun_280_x3,1.475,1.5541,,0.677966102,vdt_gun_280_x3,1.475,1.5541,,0.677966102,spee_gun_var_280_x3,1.3,1.3673,,0.769230769,spee_gun_var_280_x3,1.3,1.3673,,0.769230769,,,,,,,,,,
gun_17_x2_alt_austria,,432,gun_17_x2_alt,austria,,vdt_gun_280_x2,1.5641,1.6432,,0.63934531,spee_gun_var_280_x2,1.3773,1.4446,,0.72605823,spee_gun_var_280_x2,1.3773,1.4446,,0.72605823,spee_gun_var_280_x2,1.3773,1.4446,,0.72605823,spee_gun_var_280_x2,1.3773,1.4446,,0.72605823,,,,,,,,,,
gun_17_x3_alt_austria,,432,gun_17_x3_alt,austria,,vdt_gun_280_x3,1.5641,1.6432,,0.63934531,spee_gun_var_280_x3,1.3773,1.4446,,0.72605823,spee_gun_var_280_x3,1.3773,1.4446,,0.72605823,spee_gun_var_280_x3,1.3773,1.4446,,0.72605823,spee_gun_var_280_x3,1.3773,1.4446,,0.72605823,,,,,,,,,,
gun_18_x2_alt_austria,,457,gun_18_x2_alt,austria,,vdt_gun_280_x2,1.6532,1.7323,,0.604887491,spee_gun_var_280_x2,1.4546,1.5219,,0.68747422,spee_gun_var_280_x2,1.4546,1.5219,,0.68747422,spee_gun_var_280_x2,1.4546,1.5219,,0.68747422,spee_gun_var_280_x2,1.4546,1.5219,,0.68747422,,,,,,,,,,
gun_18_x3_alt_austria,,457,gun_18_x3_alt,austria,,vdt_gun_280_x3,1.6532,1.7323,,0.604887491,spee_gun_var_280_x3,1.4546,1.5219,,0.68747422,spee_gun_var_280_x3,1.4546,1.5219,,0.68747422,spee_gun_var_280_x3,1.4546,1.5219,,0.68747422,spee_gun_var_280_x3,1.4546,1.5219,,0.68747422,,,,,,,,,,
gun_19_x2_alt_austria,,483,gun_19_x2_alt,austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_19_x3_alt_austria,,483,gun_19_x3_alt,austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_20_x2_alt_austria,,508,gun_20_x2_alt,austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_20_x3_alt_austria,,508,gun_20_x3_alt,austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,,,###,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x1_alt_china,,51,gun_2_x1_alt,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x2_alt_china,,51,gun_2_x2_alt,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x3_alt_china,,51,gun_2_x3_alt,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x4_alt_china,,51,gun_2_x4_alt,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x1_alt_china,,76,gun_3_x1_alt,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x2_alt_china,,76,gun_3_x2_alt,china,,maine_gun_152_x2,0.718,0.912,,1.39275766,pen_gun_127_x2,0.815,1.04,,1.226993865,dreadnought_gun_178_x2,0.732,0.858,,1.366120219,ussr_gun_100_x2,0.4915,0.626,,2.034587996,ussr_gun_152_x2,0.4915,0.626,,2.034587996,,,,,,,,,,
gun_3_x3_alt_china,,76,gun_3_x3_alt,china,,maine_gun_152_x3,0.718,0.912,,1.39275766,pen_gun_127_x3,0.815,1.04,,1.226993865,dreadnought_gun_178_x3,0.732,0.858,,1.366120219,ussr_gun_100_x3,0.4915,0.626,,2.034587996,ussr_gun_152_x3,0.4915,0.626,,2.034587996,,,,,,,,,,
gun_3_x4_alt_china,,76,gun_3_x4_alt,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_4_x1_alt_china,,102,gun_4_x1_alt,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_4_x2_alt_china,,102,gun_4_x2_alt,china,,maine_gun_152_x2,0.932,1.126,,1.072961373,pen_gun_127_x2,1.06,1.285,,0.943396226,dreadnought_gun_178_x2,0.868,0.994,,1.152073733,ussr_gun_100_x2,0.646,0.7805,,1.547987616,ussr_gun_152_x2,0.646,0.7805,,1.547987616,,,,,,,,,,
gun_4_x3_alt_china,,102,gun_4_x3_alt,china,,maine_gun_152_x3,0.932,1.126,,1.072961373,pen_gun_127_x3,1.06,1.285,,0.943396226,dreadnought_gun_178_x3,0.868,0.994,,1.152073733,ussr_gun_100_x3,0.646,0.7805,,1.547987616,ussr_gun_152_x3,0.646,0.7805,,1.547987616,,,,,,,,,,
gun_5_x1_alt_china,,127,gun_5_x1_alt,china,,,,,,,,,,,,,,,,,ussr_gun_100_x1,0.8005,0.935,,1.249219238,ussr_gun_152_x1,0.8005,0.935,,1.249219238,,,,,,,,,,
gun_5_x2_alt_china,,127,gun_5_x2_alt,china,,maine_gun_152_x2,1.146,1.34,,0.872600349,maine_gun_230_x2,0.868,0.994,,1.152073733,dreadnought_gun_178_x2,1.004,1.13,,0.996015936,ussr_gun_100_x2,0.8005,0.935,,1.249219238,ussr_gun_152_x2,0.8005,0.935,,1.249219238,,,,,,,,,,
gun_5_x3_alt_china,,127,gun_5_x3_alt,china,,maine_gun_152_x3,1.146,1.34,,0.872600349,maine_gun_230_x3,0.868,0.994,,1.152073733,dreadnought_gun_178_x3,1.004,1.13,,0.996015936,ussr_gun_100_x3,0.8005,0.935,,1.249219238,ussr_gun_152_x3,0.8005,0.935,,1.249219238,,,,,,,,,,
gun_6_x1_alt_china,,151,gun_6_x1_alt,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_6_x2_alt_china,,152,gun_6_x2_alt,china,,maine_gun_254_x2_a,0.65,0.745,,1.538461538,maine_gun_230_x2,1.004,1.13,,0.996015936,dreadnought_gun_178_x2,1.14,1.266,,0.877192982,dreadnought_gun_178_x2,1.14,1.266,,0.877192982,ussr_gun_152_x2,0.955,1.0895,,1.047120419,,,,,,,,,,
gun_6_x3_alt_china,,152,gun_6_x3_alt,china,,maine_gun_254_x3_a,0.65,0.745,,1.538461538,maine_gun_230_x3,1.004,1.13,,0.996015936,dreadnought_gun_178_x3,1.14,1.266,,0.877192982,dreadnought_gun_178_x3,1.14,1.266,,0.877192982,ussr_gun_152_x3,0.955,1.0895,,1.047120419,,,,,,,,,,
gun_7_x2_alt_china,,178,gun_7_x2_alt,china,,maine_gun_254_x2_a,0.755,0.85,,1.324503311,maine_gun_254_x2_b,0.793,0.906,,1.261034048,brooklyn_gun_152_x2,0.857,0.974,,1.166861144,brooklyn_gun_152_x2,0.857,0.974,,1.166861144,brooklyn_gun_b_152_x2,0.857,0.974,,1.166861144,,,,,,,,,,
gun_7_x3_alt_china,,178,gun_7_x3_alt,china,,maine_gun_254_x3_a,0.755,0.85,,1.324503311,maine_gun_254_x3_b,0.793,0.906,,1.261034048,brooklyn_gun_152_x3,0.857,0.974,,1.166861144,brooklyn_gun_152_x3,0.857,0.974,,1.166861144,brooklyn_gun_b_152_x3,0.857,0.974,,1.166861144,,,,,,,,,,
gun_8_x2_alt_china,,203,gun_8_x2_alt,china,,maine_gun_254_x2_a,0.86,0.955,,1.162790698,maine_gun_254_x2_b,0.916,1.029,,1.091703057,brooklyn_gun_152_x2,0.984,1.101,,1.016260163,brooklyn_gun_152_x2,0.984,1.101,,1.016260163,brooklyn_gun_b_152_x2,0.984,1.101,,1.016260163,,,,,,,,,,
gun_8_x3_alt_china,,203,gun_8_x3_alt,china,,maine_gun_254_x3_a,0.86,0.955,,1.162790698,maine_gun_254_x3_b,0.916,1.029,,1.091703057,brooklyn_gun_152_x3,0.984,1.101,,1.016260163,brooklyn_gun_152_x3,0.984,1.101,,1.016260163,brooklyn_gun_b_152_x3,0.984,1.101,,1.016260163,,,,,,,,,,
